domain,merchant_name,source,estimated_yearly_revenue,revenue_source,employee_count,description,categories,city,state,country_code,company_location,platform,plan,estimated_monthly_pageviews,estimated_monthly_visits,instagram,facebook,tiktok,twitter,linkedin_url,youtube,pinterest,tiktok_followers,twitter_followers,pinterest_followers,youtube_followers,emails,phones,apollo_industry,apollo_keywords,apollo_estimated_employees,apollo_founded_year,apollo_short_description
woodencork.com,Wooden Cork,list1,"USD $24,382,447.44",store_leads,,"At Wooden Cork, we have over 40 years of experience in selecting and supplying the world's most coveted liquors. Whether it's to celebrate a special occasion, give a sentimental gift or simply indulge in a fine glass of your favorite stuff, we are here to deliver the rarest and most desirable liquors. It’s easy!",/Food & Drink/Beverages/Alcoholic Beverages,San Diego,California,US,"San Diego, CA, USA",Shopify,,2084643,562150,wooden_cork,woodencorkcom,,wooden_cork,,woodencork,woodencork,,68,103,,contact@woodencork.com:info@woodencork.com,+1 800-484-3452,,,,,
higround.co,Higround,list1,"USD $20,499,275.16",store_leads,15,"Higround is the expression of elevated gaming culture through premium pre-built keyboards with superior sound, feel, and designs.",/Computers/Computer Hardware,Los Angeles,California,US,"Los Angeles, CA, USA",Shopify,Shopify Plus,1460534,393851,higround,,@higroundco,higround,https://www.linkedin.com/company/higround,,,195800,100300,,,info@higround.co,,,,,,
www.thewhistlingkettle.com,The Whistling Kettle,list1,"USD $10,767,328.68",store_leads,19,"The Whistling Kettle is the leading seller of premium and organic loose leaf teas, green tea, pu-erh tea, purple tea and herbal teas. Enjoy our delicious scones and our tea of the month club.",/Food & Drink/Beverages/Coffee & Tea,Albany,New York,US,"Albany, NY, USA",Shopify,,767151,206872,thewhistlingkettle,thewhistlingkettle,@whistling.kettle,,https://www.linkedin.com/company/whistling-kettle,whistlingkettletea,kettletea,1257,,168,1080,customerservice@thewhistlingkettle.com:customerservice@wktea.com:support@spoton.com,+1 518-302-9147:+1 518-884-2664:+1 877-814-4102:+1 518-630-6933:+1 518-874-1938,,,,,
curiada.com,Curiada,list1,"USD $16,427,887.32",store_leads,4,Discover new and distinctive craft spirits. Choose from hundreds of high quality bottles on Curiada. Order online for delivery to your door.,/Food & Drink/Beverages/Alcoholic Beverages,Akron,Ohio,US,"Akron, OH, USA",Shopify,,1170455,315628,trycuriada,curiada,,trycuriada,https://www.linkedin.com/company/65464060,,,,1937,,,cheers@curiada.com:info@curiada.com,+1 347-983-5345,,,,,
www.barenecessities.com,Bare Necessities,list1,"USD $49,690,810.56",store_leads,132,"Bare Necessities is your one-stop shop for Online Shopping of Bras, Lingerie, Swimwear, Panties, Lounge, Sleepwear and much more! Fast + FREE Shipping!",/Apparel/Undergarments:/Apparel/Women's Clothing,Secaucus,New Jersey,US,"Secaucus, NJ, USA",Shopify,Shopify Plus,4248450,1145648,,,,,http://www.linkedin.com/company/barenecessities,,,,,,,,,,,,,
tenlittle.com,Ten Little,list1,"USD $15,635,209.56",store_leads,4,"Shop APMA-approved kids' shoes and non-toxic essentials, recommended by experts for your child's size and stage.",/Apparel/Footwear:/Apparel/Children's Clothing,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,1113978,300398,tenlittlekids,tenlittlekids,,,https://www.linkedin.com/company/tenlittle,,,,,,,hello@tenlittle.com:press@tenlittle.com,+1 833-365-9167,,,,,
huk.com,Huk Gear,list1,"USD $37,738,375.80",store_leads,10,"Huk offers innovative performance fishing apparel and clothing. Shop quality shirts, pants, jackets, shoes, and accessories designed for all anglers.",/Apparel:/Sports/Sporting Goods/Fishing,Charleston,South Carolina,US,"Charleston, SC, USA",Shopify,Shopify Plus,3010603,811847,hukgear,hukgear,,hukgear,,ucr8j7a7bncttlqnsctlz0qq,,,6310,,7040,customersupport@marolina.com:support@huk.com:customerservice@marolina.com,+1 854-201-2559,,,,,
www.vanheusen.com,Van Heusen,list1,"USD $19,163,373.96",store_leads,268,"Van Heusen men's apparel, casual shirts, polos, tees, sweaters, sweat shirts, pants. Design made simple + smart",/Apparel,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,1365353,368184,vanheusenstyle,vanheusen,@vanheusen,vanheusen,,,,4710,21488,,,,,,,,,
www.cherryrepublic.com,Cherry Republic,list1,"USD $15,481,134.84",store_leads,121,"Celebrate cherry season in Michigan with Cherry Republic’s big cherry candies, jams, salsas, and more. Enjoy the finest Michigan cherries in every bite.",/Food & Drink/Food,Glen Arbor,Michigan,US,"Glen Arbor, MI, USA",Shopify,Shopify Plus,1103001,297438,cherryrepublic,cherryrepublic,,cherryrepublic,https://www.linkedin.com/company/cherry-republic,,cherryrepublic,,2566,490,,info@cherryrepublic.com:wholesale@cherryrepublic.com,+1 800-206-6949:+1 231-226-3011:+1 231-226-3016:+1 231-226-3000,,,,,
www.microfiberwholesale.com,Microfiber Wholesale,list1,"USD $10,972,468.08",store_leads,13,"Wholesale professional microfiber cleaning products for residential, commercial, and janitorial use. Wholesale prices! Resellers welcome.",/Home & Garden/Cleaning,Riverside,California,US,"Riverside, CA, USA",Shopify,Shopify Plus,781767,210813,microfiberwholesale,microfiberwholesalefb,@microfiberwholesale,,https://www.linkedin.com/company/microfiberwholesale,microfiberwholesaleyt,,6910,,,553,service@microfiberwholesale.com,+1 877-791-6677,,,,,
rollerrabbit.com,Roller Rabbit,list1,"USD $42,898,316.28",store_leads,114,"Roller Rabbit is a feel-good lifestyle brand, offering sophisticated loungewear, accessories, and home goods with a magical and playful touch.",/Apparel,New York,New York,US,"New York, NY, USA",Shopify,,3667708,989044,rollerrabbitofficial,rollerrabbit,@rollerrabbitofficial,,https://www.linkedin.com/company/roller-rabbit,,rollerrabbit,166000,,19700,,service@rollerrabbiit.com:service@rollerrabbit.com:pr@rollerrabbit.com:careers@rollerrabbit.com,+1 877-695-7655,,,,,
www.antisocialsocialclub.com,AntiSocialSocialClub,list1,"USD $23,221,017.48",store_leads,1,AntiSocialSocialClub,/Apparel/Casual Apparel,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,1985343,535373,antisocialsocialclub,,,,,,,,,,,,,,,,,
www.animalpak.com,Animal Pak,list1,"USD $11,349,877.80",store_leads,33,"For four decades and counting, Animal has been the supplement choice for athletes all over the world. Bundle & Save up to 25%.",/Health/Nutrition/Vitamins & Supplements,New Brunswick,New Jersey,US,"New Brunswick, NJ, USA",Shopify,Shopify Plus,808657,218064,animalpak,officialanimalpak,@officialanimalpak,animalpak,,,,57900,42400,,,info@animalpak.com,+1 800-872-0101,,,,,
www.woolx.com,Woolx,list1,"USD $11,945,926.92",store_leads,16,The softest merino wool tops and clothing. Breathable & lightweight travel clothes made with merino that will keep you looking and feeling your best all day long.,/Apparel,Endicott,New York,US,"Endicott, NY 13760, USA",Shopify,Shopify Plus,851124,229516,,,,,https://www.linkedin.com/company/woolx,,,,,,,support@woolx.com,+1 888-465-7977,,,,,
podcompany.com,The Pod Company,list1,"USD $13,375,153.44",store_leads,18,"The ultimate portable & affordable ice bath, designed to enjoy cold water therapy anywhere. Experience a natural high feeling like no other & get all the amazing health benefits from a cold plunge, without the need for a chest freezer, or spending 1000's on a custom ice bath. The Ice Pod is for indoor & outdoor use.",/Home & Garden/Home Improvement,Dover,Delaware,US,"Dover, DE, USA",Shopify,Shopify Plus,952954,256976,icepodcompany,,@theicepodcompany,,http://www.linkedin.com/company/pod-company,,,489,,,,hello@podcompany.com,+1 888-693-9031,,,,,
shopmando.com,Mando Whole Body Deodorant,list1,"USD $21,708,639.48",store_leads,,"Smell better naked! Mando Whole Body Deodorant is clinically proven to control odor for up to 72 hours on your pits, package, feet, and beyond. Try it in a Solid Stick, Invisible Cream 4-in-1 Bar, Body Wash, or Wipes.",/Beauty & Fitness/Face & Body Care,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,1856039,500504,shop.mando,shopmando,@shopmando,,,,,1701,,,,support@shopmando.com,,,,,,
www.sandmarc.com,SANDMARC,list1,"USD $11,441,735.76",store_leads,12,"SANDMARC® designs premium products to help you move smarter, travel lighter, and create with intent. Explore Our Products · iPhone Lenses, Filters, Gear, Travel Bags, Apple Tech Essentials and more.",/Consumer Electronics/Camera & Photo Equipment,San Diego,California,US,"San Diego, CA, USA",Shopify,,815201,219829,sandmarc,sandmarcgear,@sandmarcteam,,https://www.linkedin.com/company/sandmarc,sandmarc,,69300,,,45800,support@sandmarc.com:help@sandmarc.com:team@sandmarc.com,,,,,,
apresnail.com,Aprés Nail,list1,"USD $34,840,452.72",store_leads,42,Explore Aprés Nail's award-winning Gel-X® system. Shop salon-grade tips and rich gel colors made for flawless application and long-lasting wear,/Beauty & Fitness/Face & Body Care/Skin & Nail Care,City of Industry,California,US,"City of Industry, CA, USA",Shopify,Shopify Plus,2978779,803265,apresnailofficial,apresnailofficial,@apresnailofficial,apresnail,http://www.linkedin.com/company/apres-nail,ucgmrwk968ufsulwbvptjywa,apresnailpinterest,216900,3020,2500,119000,support@apresnail.com:info@apresnail.com,+1 626-581-1894,,,,,
www.debuyer-usa.com,de Buyer,list1,"USD $11,623,103.64",store_leads,67,"Since 1830, de Buyer has received worldwide recognition in manufacturing the finest handmade cookware, cutlery, bakeware & tools in France.",/Home & Garden/Kitchen & Dining/Cookware & Diningware,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,828124,223314,debuyerusa,debuyerusa,@debuyerusa,,https://www.linkedin.com/company/de-buyer-inc,debuyerindustries,debuyerusa,5654,,143,7890,info@debuyer-usa.com:info-usa@debuyer.com:customerservice@debuyer.com,+1 773-754-3277:+1 800-791-5512,,,,,
sherpani.com,Sherpani,list1,"USD $13,633,412.04",store_leads,31,"The best cute and stylish crossbody bags, purses, anti-theft backpacks, commuter bags, travel bags, and work totes for active women on the go.",/Travel,Boulder,Colorado,US,"Boulder, CO, USA",Shopify,Shopify Plus,971354,261938,sherpani,sherpani,@sherpaniofficial,,https://www.linkedin.com/company/sherpani,,,337,,,,service@sherpani.com:warranty@sherpani.com:info@sherpani.com,+1 844-914-0192,,,,,
www.devocion.com,Devoción,list1,"USD $13,207,578.84",store_leads,34,The freshest specialty coffee straight from the farm to your doorstep. Sourced from Colombia and roasted in Brooklyn. Shop online or visit our coffee shops in NYC.,/Food & Drink/Beverages/Coffee & Tea,,New York,US,"Brooklyn, NY, USA",Shopify,Shopify Plus,941014,253756,devocionusa,devocionusa,,,https://www.linkedin.com/company/devocion-usa,,,,,,,contact@devocion.com,,,,,,
wooland.com,wool&,list1,"USD $10,451,842.32",store_leads,21,"The most wearable items in your wardrobe. Made from our favorite natural material, merino wool.",/Apparel/Women's Clothing,Portland,Oregon,US,"Portland, OR, USA",Shopify,Shopify Plus,744673,200810,wool.and,,,,http://www.linkedin.com/company/wool-and,wooland,,,,,647,help@wooland.com,+1 855-503-1613,,,,,
www.hardheadveterans.com,Hard Head Veterans,list1,"USD $13,318,806.12",store_leads,19,"Hard Head Veterans manufactures ballistic helmets and other protective head gear for those in harms way. Proudly veteran owned & operated out of Sweetwater, Texas.",/Safety & Survival/Military,Sweetwater,Texas,US,"Sweetwater, TX 79556, USA",Shopify,Shopify Plus,948939,255893,hard_head_veterans,hardheadveterans,,,https://www.linkedin.com/company/hard-head-veterans,uc1zb0zkc6npgifsny8dkgsq,,,,,11800,info@hardheadveterans.com,,,,,,
thefrankieshop.com,The Frankie Shop,list1,"USD $35,559,712.68",store_leads,112,"Latest fashion trends of the season. Limited stock of designer clothes. Shop now our curated collections of coats, tops, bottoms and dresses!",/Apparel,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,3040274,819848,thefrankieshop,thefrankieshopnyc,@thefrankieshop,,https://www.linkedin.com/company/the-frankie-shop,,thefrankieshopnyc,123000,,29100,,info@thefrankieshop.com:contact@thefrankieshop.com:nystore@thefrankieshop.com:contacteu@thefrankieshop.com,+1 833-326-2758:+1 646-657-0225:+1 212-253-0953:+33 1 49 96 52 39:+1 646-386-7421,,,,,
www.hudsonjeans.com,Hudson Jeans,list1,"USD $20,934,842.04",store_leads,79,Shop the latest denim fashion styles with free shipping and returns.,/Apparel/Casual Apparel,Commerce,California,US,"Commerce, CA, USA",Shopify,Shopify Plus,1789881,482664,hudsonjeans,hudsonjeans,@hudsonjeans,hudsonjeans,https://www.linkedin.com/company/hudson-jeans,hudsonjeans,hudsonjeans,3442,55800,13100,543,ecomm@hudsonjeans.com:inquiries@hudsonjeans.com,+1 323-201-7242:+1 323-645-1718,,,,,
starforgesystems.com,Starforge Systems,list1,"USD $23,383,651.92",store_leads,54,"The best PCs in the Universe. It's a bold claim. But Starforge Systems features bespoke products built, shipped and supported by industry experts. Every gaming pc is benchmarked and quality controlled to ensure your PC lives up to our high standards. Which begs just one question: Are you ready to enter the Forge?",/Computers/Computer Hardware/Desktop Computers,Round Rock,Texas,US,"Round Rock, TX, USA",Shopify,Shopify Plus,1999248,539122,starforgepcs,,@starforgepcs,starforgepcs,http://www.linkedin.com/company/starforge-systems,starforgesystems,,69500,339900,,73200,support@starforgesystems.com,,,,,,
www.ramybrook.com,Ramy Brook,list1,"USD $17,110,511.64",store_leads,111,"Feel beautiful & confident in Ramy Brook's versatile designer clothing for women. Shop our collection of sexy designer dresses, tops, and jeans today.",/Apparel/Women's Clothing:/Apparel,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,1219091,328743,ramybrook,ramybrook,@ramybrook,,https://www.linkedin.com/company/ramy-brook-llc,ucnhhiawsha8__bs792g_now,ramybrook,6659,,2500,189,orders@ramybrook.com:customercare@ramybrook.com:customerservice@ramybrook.com:info@ramybrook.com:pr@ramybrook.com:press@ramybrook.com:sales@ramybrook.com,+1 917-444-9797:+1 646-300-3226:+1 646-422-1177:+1 631-381-5879:+1 212-744-2789,,,,,
ultrapro.com,Ultra PRO International,list1,"USD $29,696,802.60",store_leads,133,"Ultra PRO International LLC (""Ultra PRO"") is the leading manufacturer and supplier of sports and gaming collectibles accessories, photo and scrapbooking albums and pages and Ultra Sleeves™, our line of disposable, protective sleeves for computer tablets. We are known for toploaders, ONE-Touch displays, and more.",/Consumer Electronics,Columbus,Ohio,US,"Columbus, OH, USA",Shopify,,2539008,684675,ultraprointl,ultraprointl,,ultraprointl,,ucoxmuuzp5lvn4wwkpbrctrq,,,23100,,1560,cs@ultrapro.com,,,,,,
clearstem.com,CLEARSTEM,list1,"USD $19,889,139.24",store_leads,30,"CLEARSTEM's stem cell skincare products are 100 percent clean, free of pore cloggers and hormone disruptors, and fight acne and signs of aging.",/Beauty & Fitness/Face & Body Care/Skin & Nail Care,San Diego,California,US,"La Jolla, San Diego, CA, USA",Shopify,Shopify Plus,1417063,382129,clearstemskincare,clearstemskincare,@clearstemskincare,,http://www.linkedin.com/company/clearstem,,clearstemskincare,51800,,510,,support@clearstem.com:partnerships@clearstem.com:wholesale@clearstem.com,,,,,,
skinpharm.com,Skin Pharm,list1,"USD $11,613,712.44",store_leads,135,"Founded by nurse practitioner Maegan Griffin, Skin Pharm offers in-clinic treatments and at-home skin care to improve your complexion and confidence, too.",/Beauty & Fitness/Face & Body Care/Skin & Nail Care,Nashville,Tennessee,US,"Nashville, TN, USA",Shopify,Shopify Plus,827454,223133,skin_pharm,skinpharm.co,,,https://www.linkedin.com/company/skinpharm,,,,,,,hello@skinpharm.com:orders@skinpharm.com,,,,,,
mywoof.com,Woof,list1,"USD $14,397,622.68",store_leads,90,"Discover the Pupsicle by Woof. The Pupsicle is the world's best dog toy. It's great for training, entertaining puppies, aggressive chewers, and more. If you're looking for a long lasting treat toy, check out the Pupsicle!",/Pets & Animals/Pet Food & Supplies:/Pets & Animals/Dogs,Denver,Colorado,US,"Denver, CO, USA",Shopify,Shopify Plus,1025803,276620,mywoof,mywoofpet,,,,,mywoof,,,263,,orders@mywoof.com:team@mywoof.com,,,,,,
www.pilates.com,Pilates.com,list1,"USD $30,367,639.08",store_leads,378,"Move better, live better. Your comprehensive resource for Pilates equipment and instructor education from Balanced Body—the leader in Pilates since 1976.",/Beauty & Fitness/Fitness,,,US,,Shopify,,2596363,700142,balanced_body,,,,https://www.linkedin.com/company/balanced-body,uc9baekl0jqt4ggibxcnsdcg,,,,,60800,info@pilates.com,+1 916-388-2838:+1 800-745-2837,,,,,
www.rebeccaminkoff.com,Rebecca Minkoff,list1,"USD $33,307,776.12",store_leads,78,"Shop women's designer handbags, designer clothing, shoes, and accessories from Rebecca Minkoff, featuring on trend styles for every season.",/Apparel/Clothing Accessories:/Apparel,Los Angeles,California,US,"Los Angeles, CA, USA",Shopify,,2847738,767928,rebeccaminkoff,rebeccaminkoff,@rebeccaminkoff,rebeccaminkoff,https://www.linkedin.com/company/rebecca-minkoff,rebeccaminkoff,rebeccaminkoff,26100,824000,181100,7090,customercare@rebeccaminkoff.com,+1 888-551-2701:+1 855-551-2701,,,,,
